Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1387004,1,2018-10-18,,478554,23,589,1,EUR
1387005,1,2018-10-18,,1785853,55,1325,2,USD
1387006,1,2018-10-18,2018-10-21,1983111,0,1646,7,USD
1387008,1,2018-10-18,,1718597,48,124,2,USD
1387009,1,2018-10-18,,449456,21,426,3,EUR
1387010,1,2018-10-18,2018-10-23,615362,0,2036,4,EUR
1387011,1,2018-10-18,2018-10-21,1625297,0,76,3,USD
1387012,1,2018-10-18,,1700215,57,1599,1,USD
1387013,1,2018-10-18,,1909198,61,92,10,USD
1387014,1,2018-10-18,,1431002,59,1287,2,USD
1387015,1,2018-10-18,,1480712,49,360,10,USD
1387017,1,2018-10-18,,837312,31,86,4,EUR
1387018,1,2018-10-18,,419536,27,1724,3,EUR
1387019,1,2018-10-18,,305926,8,2115,3,CAD
1387020,1,2018-10-18,,595267,27,60,7,EUR
1387022,1,2018-10-18,2018-10-21,2062220,0,152,3,USD
1387023,1,2018-10-18,2018-10-26,929820,0,1459,4,GBP
1387025,1,2018-10-18,,1486980,47,2147,3,USD
1387026,1,2018-10-18,,2084140,53,1674,6,USD
1387027,1,2018-10-18,2018-10-19,511229,0,1351,1,EUR
1387028,1,2018-10-18,,1722993,59,314,7,USD
1387029,1,2018-10-18,,1658273,61,1525,2,USD
1388000,1,2018-10-19,2018-10-22,1532333,0,1907,3,USD
1388001,1,2018-10-19,,1503640,47,1747,2,USD
1388002,1,2018-10-19,,1234917,45,421,1,USD
1388003,1,2018-10-19,,1650349,64,587,1,USD
1388004,1,2018-10-19,,1689813,44,1577,1,USD
1388005,1,2018-10-19,,1884908,45,101,6,USD
1388006,1,2018-10-19,,113481,6,459,1,AUD
1388007,1,2018-10-19,,727285,29,1736,5,EUR
1388008,1,2018-10-19,,1343700,59,2087,1,USD
1388009,1,2018-10-19,,733915,29,614,4,EUR
1388010,1,2018-10-19,,710555,30,1463,2,EUR
1388011,1,2018-10-19,2018-10-22,1268661,0,1538,10,USD
1388012,1,2018-10-19,,678055,15,538,1,EUR
1388013,1,2018-10-19,,1144303,39,1436,9,GBP
1388015,1,2018-10-19,2018-10-24,1256029,0,1391,1,USD
1388016,1,2018-10-19,,633448,15,1631,2,EUR
1388017,1,2018-10-19,2018-10-24,1411591,0,178,2,USD
1388018,1,2018-10-19,,929598,38,454,1,GBP
1388020,1,2018-10-19,,1627365,44,93,2,USD
1389000,1,2018-10-20,,793686,29,1714,7,EUR
1389001,1,2018-10-20,,1739992,44,441,2,USD
1389002,1,2018-10-20,,253505,8,1316,4,CAD
1389003,1,2018-10-20,,1719541,44,1648,3,USD
1389004,1,2018-10-20,,1191709,39,1346,4,GBP
1389005,1,2018-10-20,,1933298,55,1627,1,USD
1389006,1,2018-10-20,2018-10-25,1661596,0,1406,3,USD
1389007,1,2018-10-20,,1224252,51,1475,2,USD
1389008,1,2018-10-20,,535159,19,2461,2,EUR
1389009,1,2018-10-20,,1255402,49,1226,2,USD
1389011,1,2018-10-20,,1468248,56,1586,5,USD
1389013,1,2018-10-20,,1512747,53,29,7,USD
1389015,1,2018-10-20,,2033335,44,1634,1,USD
1389016,1,2018-10-20,,2016610,43,560,3,USD
1389017,1,2018-10-20,,585598,27,1600,1,EUR
1389018,1,2018-10-20,,526582,21,1423,1,EUR
1389019,1,2018-10-20,,1798806,59,1692,4,USD
1389020,1,2018-10-20,,1780669,57,146,6,USD
1389021,1,2018-10-20,,1960256,47,1786,1,USD
1389022,1,2018-10-20,,1211824,62,1990,1,USD
1389023,1,2018-10-20,,1999721,47,1656,1,USD
1389024,1,2018-10-20,,1189747,40,165,1,GBP
1389025,1,2018-10-20,,1865718,55,1295,5,USD
1389026,1,2018-10-20,2018-10-25,2093929,0,97,7,USD
1389027,1,2018-10-20,,1039919,38,1706,1,GBP
1389028,1,2018-10-20,,1955238,53,2360,3,USD
1389029,1,2018-10-20,,445890,27,103,10,EUR
1389030,1,2018-10-20,,1224615,54,64,1,USD
1389031,1,2018-10-20,,1382226,53,446,2,USD
1389032,1,2018-10-20,2018-10-22,660527,0,1674,3,EUR
1389033,1,2018-10-20,2018-10-23,1517394,0,1688,1,USD
1389034,1,2018-10-20,,1281731,45,1966,3,USD
1389035,1,2018-10-20,,1011540,39,1572,2,GBP
1389036,1,2018-10-20,,526851,23,101,1,EUR
1390000,1,2018-10-21,2018-10-25,1072821,0,1688,2,GBP
1390001,1,2018-10-21,,1433269,47,1805,1,USD
1390002,1,2018-10-21,,71343,4,536,1,AUD
1391000,1,2018-10-22,,1790366,43,671,1,USD
1391002,1,2018-10-22,,1959237,57,1574,3,USD
1391003,1,2018-10-22,,1114873,40,115,1,GBP
1391004,1,2018-10-22,2018-10-27,1203486,0,1599,1,USD
1391006,1,2018-10-22,,1502234,55,441,1,USD
1391007,1,2018-10-22,,1793240,51,1530,1,USD
1391008,1,2018-10-22,,737978,30,621,5,EUR
1391009,1,2018-10-22,,351758,9,1643,3,CAD
1391010,1,2018-10-22,,1825407,44,1468,1,USD
1391011,1,2018-10-22,,1750513,47,57,1,USD
1391012,1,2018-10-22,2018-10-28,381188,0,1424,2,CAD
1391013,1,2018-10-22,,770560,29,1602,2,EUR
1391014,1,2018-10-22,,1135188,36,1551,1,GBP
1391015,1,2018-10-22,,1676445,56,2149,1,USD
1391016,1,2018-10-22,,979160,40,185,3,GBP
1392000,1,2018-10-23,,2034681,51,93,3,USD
1392001,1,2018-10-23,2018-11-01,1594465,0,454,5,USD
1392002,1,2018-10-23,2018-10-26,105647,0,396,1,AUD
1392003,1,2018-10-23,,986042,38,1412,3,GBP
1392004,1,2018-10-23,,64511,5,404,8,AUD
1392005,1,2018-10-23,,1846531,59,1131,2,USD
1392006,1,2018-10-23,,2096104,50,1682,4,USD
1392007,1,2018-10-23,2018-10-27,636431,0,88,2,EUR
1392008,1,2018-10-23,,763509,30,125,1,EUR
1392009,1,2018-10-23,,547989,23,1700,7,EUR
1392010,1,2018-10-23,,1394461,61,2403,1,USD
1392012,1,2018-10-23,,1251211,51,1686,1,USD
1392013,1,2018-10-23,,798990,29,1031,3,EUR
1392014,1,2018-10-23,,1321532,59,1679,1,USD
1392015,1,2018-10-23,,157872,5,1313,2,AUD
1392016,1,2018-10-23,,1509335,56,639,1,USD
1392017,1,2018-10-23,2018-10-26,1021674,0,1825,1,GBP
1392019,1,2018-10-23,,686082,15,456,4,EUR
1392020,1,2018-10-23,,54987,6,1513,9,AUD
1392021,1,2018-10-23,2018-10-24,1953023,0,1600,1,USD
1393000,1,2018-10-24,,368584,10,513,1,CAD
1393003,1,2018-10-24,2018-10-30,1455360,0,451,2,USD
1393004,1,2018-10-24,,1689433,57,108,2,USD
1393005,1,2018-10-24,,494192,20,2091,2,EUR
1393006,1,2018-10-24,,247443,9,26,1,CAD
1393007,1,2018-10-24,,1829280,59,141,6,USD
1393008,1,2018-10-24,,1338214,45,438,2,USD
1393009,1,2018-10-24,2018-10-29,2080241,0,1459,10,USD
1393010,1,2018-10-24,2018-10-27,580026,0,2132,6,EUR
1393012,1,2018-10-24,2018-10-30,1192075,0,1531,1,GBP
1393013,1,2018-10-24,,1328708,57,1097,2,USD
1393014,1,2018-10-24,,1638118,47,445,3,USD
1393018,1,2018-10-24,2018-10-29,1853071,0,2159,1,USD
1393019,1,2018-10-24,,739625,29,1772,2,EUR
1393020,1,2018-10-24,,461700,19,239,1,EUR
1393021,1,2018-10-24,,1394921,45,1246,4,USD
1393022,1,2018-10-24,,786238,29,455,3,EUR
1393023,1,2018-10-24,2018-10-27,648749,0,683,1,EUR
1393025,1,2018-10-24,,257471,8,2489,3,CAD
1393026,1,2018-10-24,2018-10-26,789108,0,1105,3,EUR
1394000,1,2018-10-25,,1101877,38,1636,8,GBP
1394001,1,2018-10-25,,869200,31,683,6,EUR
1394002,1,2018-10-25,,1342915,63,2513,7,USD
1394003,1,2018-10-25,,907138,36,1618,2,GBP
1394004,1,2018-10-25,,363462,8,1665,1,CAD
1394005,1,2018-10-25,,1814198,57,1438,4,USD
1394006,1,2018-10-25,,1195986,39,1605,7,GBP
1394007,1,2018-10-25,,1425449,50,1285,1,USD
1394008,1,2018-10-25,,454774,21,2073,6,EUR
1394009,1,2018-10-25,,417551,19,1618,5,EUR
1394010,1,2018-10-25,2018-10-30,1388765,0,1545,9,USD
1394011,1,2018-10-25,,1129712,38,1645,5,GBP
1394012,1,2018-10-25,,1830954,63,1694,1,USD
1394013,1,2018-10-25,,528376,23,1401,7,EUR
1394014,1,2018-10-25,2018-10-28,314877,0,1785,1,CAD
1394015,1,2018-10-25,,1135217,38,2254,1,GBP
1394016,1,2018-10-25,2018-10-30,982052,0,482,1,GBP
1394018,1,2018-10-25,,301503,8,423,6,CAD
1394019,1,2018-10-25,2018-11-02,866332,0,223,4,EUR
1394020,1,2018-10-25,,182177,5,1452,3,AUD
1394021,1,2018-10-25,,1790540,48,18,7,USD
1394022,1,2018-10-25,,599433,27,518,3,EUR
1394023,1,2018-10-25,,1897822,62,453,5,USD
1394024,1,2018-10-25,,900387,37,1588,2,GBP
1394025,1,2018-10-25,,1208615,51,1448,3,USD
1394026,1,2018-10-25,2018-10-27,1853633,0,111,4,USD
1394027,1,2018-10-25,2018-10-28,1256783,0,77,2,USD
1394028,1,2018-10-25,,2053612,57,95,4,USD
1394029,1,2018-10-25,2018-10-28,948832,0,1597,6,GBP
1394030,1,2018-10-25,,397223,10,104,1,CAD
1395000,1,2018-10-26,,1128994,36,70,3,GBP
1395001,1,2018-10-26,2018-10-27,400379,0,1999,2,EUR
1395002,1,2018-10-26,,154891,5,1615,1,AUD
1395003,1,2018-10-26,,554726,20,65,1,EUR
1395004,1,2018-10-26,,578407,22,510,1,EUR
1395005,1,2018-10-26,2018-10-28,1001525,0,447,3,GBP
1395007,1,2018-10-26,,1244285,65,1617,1,USD
1395008,1,2018-10-26,,882518,33,1777,6,EUR
1395009,1,2018-10-26,2018-10-29,1728060,0,459,4,USD
1395011,1,2018-10-26,,1340281,65,56,1,USD
1395013,1,2018-10-26,,1670993,51,1172,1,USD
1395014,1,2018-10-26,,2054914,47,1662,3,USD
1395015,1,2018-10-26,,1461316,55,428,7,USD
1395016,1,2018-10-26,,355632,8,1751,1,CAD
1395017,1,2018-10-26,,1592367,54,2516,1,USD
1395018,1,2018-10-26,2018-10-31,1189396,0,453,1,GBP
1395019,1,2018-10-26,,1088108,38,621,5,GBP
1395020,1,2018-10-26,,1228689,59,1595,2,USD
1396000,1,2018-10-27,,1788641,66,1945,1,USD
1396001,1,2018-10-27,,905762,36,118,2,GBP
1396003,1,2018-10-27,2018-10-30,896113,0,369,9,EUR
1396004,1,2018-10-27,,278544,10,2204,5,CAD
1396005,1,2018-10-27,,2090571,51,135,5,USD
1396006,1,2018-10-27,,2043122,61,1695,3,USD
1396007,1,2018-10-27,,611310,12,2495,1,EUR
1396008,1,2018-10-27,,1692200,54,423,1,USD
1396009,1,2018-10-27,,1815456,54,444,3,USD
1396010,1,2018-10-27,,1894588,62,1451,6,USD
1396011,1,2018-10-27,,1942682,49,2061,6,USD
1396012,1,2018-10-27,,1343149,59,458,7,USD
1396013,1,2018-10-27,,1041871,39,1627,6,GBP
1396014,1,2018-10-27,,1076923,37,1715,5,GBP
1396015,1,2018-10-27,,1956922,47,310,1,USD
1396016,1,2018-10-27,,1495200,47,1614,1,USD
1396018,1,2018-10-27,,1914029,44,689,1,USD
1396019,1,2018-10-27,,1368924,63,460,4,USD
1396020,1,2018-10-27,2018-11-02,416518,0,647,4,EUR
1396021,1,2018-10-27,,1768779,43,1362,1,USD
1396022,1,2018-10-27,2018-11-01,2079677,0,1652,3,USD
1396023,1,2018-10-27,,538326,27,1324,3,EUR
1396024,1,2018-10-27,,1783995,44,61,4,USD
1396025,1,2018-10-27,,1604428,59,1760,4,USD
1396026,1,2018-10-27,,784296,29,1825,10,EUR
1396027,1,2018-10-27,2018-10-29,1605500,0,26,1,USD
1396030,1,2018-10-27,,1390823,65,2384,1,USD
1396031,1,2018-10-27,,1712868,53,415,3,USD
1396032,1,2018-10-27,,1675064,54,1339,2,USD
1396033,1,2018-10-27,,721118,29,1469,1,EUR
1396035,1,2018-10-27,,2083482,57,1413,1,USD
1397000,1,2018-10-28,,32037,5,460,3,AUD
1397001,1,2018-10-28,2018-10-29,1246299,0,183,1,USD
1397002,1,2018-10-28,2018-11-03,1402036,0,1996,1,USD
1398000,1,2018-10-29,,1162408,36,1548,3,GBP
1398001,1,2018-10-29,2018-11-02,1967003,0,54,4,USD
1398002,1,2018-10-29,,721329,30,1704,1,EUR
1398003,1,2018-10-29,2018-11-02,787315,0,26,4,EUR
1398004,1,2018-10-29,,34081,5,1553,2,AUD
1398005,1,2018-10-29,,1033227,36,55,6,GBP
1398006,1,2018-10-29,,1387959,51,442,10,USD
1398007,1,2018-10-29,,1274790,57,1283,2,USD
1398008,1,2018-10-29,,1939841,59,46,3,USD
1398009,1,2018-10-29,,1571311,64,127,3,USD
1398010,1,2018-10-29,,2078014,47,456,1,USD
1398011,1,2018-10-29,,1089414,36,1748,2,GBP
1398012,1,2018-10-29,2018-11-05,2059595,0,279,3,USD
1398013,1,2018-10-29,,2076701,48,1804,4,USD
1398014,1,2018-10-29,,1118302,36,1490,1,GBP
1398015,1,2018-10-29,,526271,24,1460,2,EUR
1398016,1,2018-10-29,,1230421,59,376,2,USD
1399000,1,2018-10-30,,1572877,45,2153,5,USD
1399001,1,2018-10-30,2018-11-03,207855,0,24,4,CAD
1399003,1,2018-10-30,,528629,24,2504,4,EUR
1399004,1,2018-10-30,,1908813,49,1267,3,USD
1399005,1,2018-10-30,2018-11-05,302416,0,90,6,CAD
1399006,1,2018-10-30,,831657,32,415,5,EUR
1399007,1,2018-10-30,2018-11-05,1664824,0,80,1,USD
1399008,1,2018-10-30,,2095256,63,1624,3,USD
1399010,1,2018-10-30,,1646517,49,1145,8,USD
1399011,1,2018-10-30,,1865362,54,1576,6,USD
1399012,1,2018-10-30,,269370,8,1592,1,CAD
1399013,1,2018-10-30,2018-10-31,1806460,0,2504,1,USD
1399014,1,2018-10-30,,1135026,37,61,1,GBP
1399015,1,2018-10-30,2018-11-02,1893783,0,678,7,USD
1399016,1,2018-10-30,,1814002,64,416,3,USD
1399017,1,2018-10-30,,569853,24,1686,3,EUR
1399018,1,2018-10-30,,1360550,48,13,1,USD
1399019,1,2018-10-30,2018-11-05,1659181,0,1624,1,USD
1399020,1,2018-10-30,,1681099,65,1431,1,USD
1399021,1,2018-10-30,,1335399,64,458,2,USD
1400000,1,2018-10-31,,1526388,44,498,2,USD
1400001,1,2018-10-31,,1794593,54,1960,2,USD
1400002,1,2018-10-31,2018-11-02,990554,0,434,2,GBP
1400004,1,2018-10-31,,557922,20,1418,2,EUR
1400005,1,2018-10-31,,1173991,38,59,6,GBP
1400006,1,2018-10-31,,1157094,37,1578,2,GBP
1400007,1,2018-10-31,,1272086,66,2028,4,USD
1400008,1,2018-10-31,,1569144,53,174,3,USD
1400009,1,2018-10-31,,1001523,42,1623,3,GBP
1400010,1,2018-10-31,,1475255,47,2512,2,USD
1400011,1,2018-10-31,,297462,10,1392,1,CAD
1400012,1,2018-10-31,,1335146,59,1618,8,USD
1400013,1,2018-10-31,2018-11-06,1483256,0,63,2,USD
1400014,1,2018-10-31,,1733137,50,464,3,USD
1400015,1,2018-10-31,,1928849,55,1453,1,USD
1400016,1,2018-10-31,,1639535,44,1597,3,USD
1400017,1,2018-10-31,,1008873,37,436,2,GBP
1400018,1,2018-10-31,,1865833,49,60,7,USD
1400019,1,2018-10-31,2018-11-05,308716,0,1576,1,CAD
1400021,1,2018-10-31,2018-11-05,1524551,0,419,6,USD
1400022,1,2018-10-31,,1204679,59,1629,8,USD
1400023,1,2018-10-31,,739091,30,535,1,EUR
1400024,1,2018-10-31,2018-11-03,1045339,0,1657,3,GBP
1400025,1,2018-10-31,,451755,24,1590,3,EUR
1400026,1,2018-10-31,2018-11-06,570476,0,1434,7,EUR
1400027,1,2018-10-31,,584350,23,1787,3,EUR
1400028,1,2018-10-31,,1765668,57,476,4,USD
1401000,1,2018-11-01,2018-11-05,292643,0,2097,2,CAD
1401001,1,2018-11-01,,1519236,45,2109,3,USD
1401002,1,2018-11-01,,55084,5,420,2,AUD
1401003,1,2018-11-01,,1778294,50,2500,2,USD
1401004,1,2018-11-01,,1113255,42,1450,1,GBP
1401005,1,2018-11-01,,1407573,54,123,2,USD
1401006,1,2018-11-01,,324163,8,69,1,CAD
1401007,1,2018-11-01,,1505443,53,1641,1,USD
1401008,1,2018-11-01,,1702221,65,1862,7,USD
1401009,1,2018-11-01,,196331,4,1736,1,AUD
1401010,1,2018-11-01,,2015674,57,584,2,USD
1401011,1,2018-11-01,,1217153,47,1502,6,USD
1401012,1,2018-11-01,,373746,10,840,3,CAD
1401013,1,2018-11-01,,571339,21,2066,1,EUR
1401014,1,2018-11-01,,1543325,57,852,3,USD
1401015,1,2018-11-01,,582375,24,1462,10,EUR
1401016,1,2018-11-01,,1702950,45,1591,3,USD
1401017,1,2018-11-01,2018-11-06,813109,0,704,3,EUR
1401018,1,2018-11-01,2018-11-03,478557,0,1638,1,EUR
1401019,1,2018-11-01,,1533025,51,1418,2,USD
1401020,1,2018-11-01,2018-11-05,215067,0,1591,3,CAD
1401021,1,2018-11-01,,1706324,53,140,5,USD
1401022,1,2018-11-01,,1544577,64,64,3,USD
1401023,1,2018-11-01,,350949,8,1585,1,CAD
1401024,1,2018-11-01,,1749157,53,692,1,USD
1401026,1,2018-11-01,,1825107,49,1669,3,USD
1401028,1,2018-11-01,,212385,8,433,2,CAD
1402000,1,2018-11-02,2018-11-07,1517872,0,506,2,USD
1402001,1,2018-11-02,,424079,20,454,5,EUR
1402002,1,2018-11-02,,1560793,62,1508,10,USD
1402003,1,2018-11-02,,367191,10,439,1,CAD
1402004,1,2018-11-02,2018-11-06,357825,0,1705,6,CAD
1402005,1,2018-11-02,,481506,24,2268,6,EUR
1402006,1,2018-11-02,,1154367,36,1999,3,GBP
1402007,1,2018-11-02,,1217567,61,368,4,USD
1402008,1,2018-11-02,2018-11-06,467801,0,1687,7,EUR
1402009,1,2018-11-02,,1104196,38,1763,2,GBP
1402012,1,2018-11-02,,411768,27,1606,1,EUR
1402013,1,2018-11-02,,1577659,61,445,5,USD
1402014,1,2018-11-02,2018-11-04,727770,0,1325,5,EUR
1402015,1,2018-11-02,,151589,5,1796,3,AUD
1402016,1,2018-11-02,2018-11-06,1533906,0,880,1,USD
1402017,1,2018-11-02,,1089176,37,1545,2,GBP
1402018,1,2018-11-02,,418091,19,51,2,EUR
1402019,1,2018-11-02,,974581,39,742,9,GBP
1402020,1,2018-11-02,,1074065,37,2188,7,GBP
1403000,1,2018-11-03,2018-11-05,205862,0,88,2,CAD
1403001,1,2018-11-03,,1159180,37,561,1,GBP
1403002,1,2018-11-03,,1644301,43,1609,3,USD
1403004,1,2018-11-03,,1686731,64,460,1,USD
1403005,1,2018-11-03,,799260,29,573,8,EUR
1403006,1,2018-11-03,,1887180,48,361,2,USD
1403008,1,2018-11-03,,1871157,49,1797,7,USD
1403009,1,2018-11-03,,753804,30,1608,5,EUR
1403010,1,2018-11-03,2018-11-09,211855,0,79,2,CAD
1403011,1,2018-11-03,2018-11-08,1505426,0,694,1,USD
1403012,1,2018-11-03,,1564394,59,1599,1,USD
1403013,1,2018-11-03,,1662988,45,2154,4,USD
1403014,1,2018-11-03,,503444,19,82,1,EUR
1403015,1,2018-11-03,,56791,5,1431,2,AUD
1403016,1,2018-11-03,,929301,42,108,8,GBP
1403017,1,2018-11-03,,1022606,38,452,3,GBP
1403019,1,2018-11-03,2018-11-06,1638118,0,2369,2,USD
1403020,1,2018-11-03,,1376991,51,577,3,USD
1403021,1,2018-11-03,,1849306,48,420,1,USD
1403023,1,2018-11-03,,1401578,48,549,6,USD
1403024,1,2018-11-03,,1883710,49,791,3,USD
1403025,1,2018-11-03,,940026,42,1703,3,GBP
1403026,1,2018-11-03,,1982856,59,437,1,USD
1403027,1,2018-11-03,,930053,40,999,1,GBP
1403028,1,2018-11-03,,259681,9,638,2,CAD
1403029,1,2018-11-03,2018-11-06,1800131,0,1816,2,USD
1403031,1,2018-11-03,,380931,10,2100,5,CAD
1403032,1,2018-11-03,,360894,10,1648,8,CAD
1403033,1,2018-11-03,2018-11-09,1335336,0,848,1,USD
1403034,1,2018-11-03,,643248,18,1319,4,EUR
1403035,1,2018-11-03,,957784,37,456,8,GBP
1403036,1,2018-11-03,2018-11-06,1666766,0,1479,1,USD
1403037,1,2018-11-03,2018-11-05,465435,0,430,5,EUR
1404000,1,2018-11-04,,1706247,66,86,5,USD
1404001,1,2018-11-04,2018-11-10,1135020,0,1705,1,GBP
1405000,1,2018-11-05,,2078014,45,440,3,USD
1405001,1,2018-11-05,,1116314,42,1658,2,GBP
1405003,1,2018-11-05,,1818186,62,1772,2,USD
1405004,1,2018-11-05,2018-11-11,39314,0,63,2,AUD
1405005,1,2018-11-05,,847501,31,667,9,EUR
1405006,1,2018-11-05,,316425,8,1651,3,CAD
1405007,1,2018-11-05,,1599978,55,945,5,USD
1405008,1,2018-11-05,2018-11-10,1373363,0,1113,6,USD
1405010,1,2018-11-05,,1042301,40,718,1,GBP
1405011,1,2018-11-05,,2014107,51,1801,3,USD
1405012,1,2018-11-05,,330981,9,2092,3,CAD
1405013,1,2018-11-05,,2006486,62,706,2,USD
1405014,1,2018-11-05,,1404813,54,37,1,USD
1405015,1,2018-11-05,,2073692,57,712,8,USD
1405016,1,2018-11-05,,71333,6,2134,3,AUD
1406001,1,2018-11-06,,1388801,44,480,2,USD
1406002,1,2018-11-06,,802041,33,50,1,EUR
1406004,1,2018-11-06,,260889,8,1776,3,CAD
1406005,1,2018-11-06,,1381883,55,68,2,USD
1406007,1,2018-11-06,,1543325,57,2509,2,USD
1406008,1,2018-11-06,,1272497,57,1503,2,USD
1406009,1,2018-11-06,,264228,8,1807,1,CAD
1406010,1,2018-11-06,,593404,22,1837,2,EUR
1406012,1,2018-11-06,,1067598,39,402,3,GBP
1406013,1,2018-11-06,,224418,8,1240,1,CAD
1406014,1,2018-11-06,,1624311,57,2008,1,USD
1406015,1,2018-11-06,2018-11-11,929820,0,1653,4,GBP
1406016,1,2018-11-06,2018-11-09,1230028,0,84,2,USD
1406017,1,2018-11-06,,1842058,54,2027,2,USD
1406018,1,2018-11-06,,977967,37,49,6,GBP
1406020,1,2018-11-06,,71625,5,108,2,AUD
1406021,1,2018-11-06,,1098561,36,367,2,GBP
1407000,1,2018-11-07,2018-11-11,1221793,0,1287,3,USD
1407001,1,2018-11-07,,998374,39,1587,2,GBP
1407002,1,2018-11-07,,731556,29,994,3,EUR
1407003,1,2018-11-07,,365088,10,2492,1,CAD
1407004,1,2018-11-07,,247129,8,1530,1,CAD
1407006,1,2018-11-07,,1543325,57,1152,2,USD
1407007,1,2018-11-07,2018-11-11,513501,0,408,9,EUR
1407008,1,2018-11-07,,253505,10,1503,3,CAD
1407009,1,2018-11-07,,1351308,44,2514,3,USD
1407010,1,2018-11-07,,594800,27,1656,3,EUR
1407011,1,2018-11-07,,1020918,40,151,4,GBP
1407012,1,2018-11-07,,900052,38,2106,3,GBP
1407014,1,2018-11-07,,1756245,47,64,1,USD
1407015,1,2018-11-07,2018-11-11,1065004,0,1313,9,GBP
1407016,1,2018-11-07,,647154,12,87,5,EUR
1407017,1,2018-11-07,,478977,21,1579,1,EUR
1407018,1,2018-11-07,,2085055,45,61,2,USD
1407019,1,2018-11-07,,1165228,36,518,3,GBP
1407020,1,2018-11-07,,2012168,49,1192,7,USD
1407021,1,2018-11-07,,1682553,44,1277,1,USD
1407022,1,2018-11-07,,1427132,45,1843,1,USD
1407023,1,2018-11-07,,1620519,48,1909,2,USD
1407025,1,2018-11-07,2018-11-14,1804844,0,442,1,USD
1407026,1,2018-11-07,,1391759,66,35,1,USD
1407027,1,2018-11-07,,805635,34,57,6,EUR
1407028,1,2018-11-07,,262871,10,1296,2,CAD
1408001,1,2018-11-08,2018-11-10,424110,0,2175,6,EUR
1408002,1,2018-11-08,,641997,17,2097,7,EUR
1408003,1,2018-11-08,,1115892,40,64,4,GBP
1408004,1,2018-11-08,,852023,33,100,2,EUR
1408005,1,2018-11-08,2018-11-11,480220,0,459,2,EUR
1408006,1,2018-11-08,,1037873,39,436,3,GBP
1408007,1,2018-11-08,,1625909,43,552,6,USD
1408008,1,2018-11-08,,1681033,47,1361,5,USD
1408009,1,2018-11-08,,2001951,51,1126,1,USD
1408011,1,2018-11-08,,1091801,37,2502,9,GBP
1408012,1,2018-11-08,,285999,10,1598,1,CAD
1408013,1,2018-11-08,,826491,32,722,5,EUR
1408014,1,2018-11-08,,1351815,51,1452,2,USD
1408015,1,2018-11-08,,439650,23,1595,1,EUR
1408016,1,2018-11-08,,1258466,53,969,1,USD
1408017,1,2018-11-08,,957867,37,1419,1,GBP
1408019,1,2018-11-08,,785353,30,1503,4,EUR
1408020,1,2018-11-08,,959017,42,344,3,GBP
1408021,1,2018-11-08,,2042037,62,76,1,USD
1408022,1,2018-11-08,2018-11-13,1733897,0,2514,5,USD
1408023,1,2018-11-08,,674569,18,1647,1,EUR
1408024,1,2018-11-08,2018-11-14,1604428,0,1589,10,USD
1408025,1,2018-11-08,,1345502,62,449,1,USD
1408027,1,2018-11-08,,1927617,66,87,2,USD
1408028,1,2018-11-08,,1119822,42,93,3,GBP
1408029,1,2018-11-08,,382489,10,1573,6,CAD
1408030,1,2018-11-08,2018-11-14,1638102,0,434,5,USD
1409000,1,2018-11-09,,471223,24,1303,4,EUR
1409001,1,2018-11-09,,1537343,62,2120,1,USD
1409002,1,2018-11-09,,1885023,65,1783,3,USD
1409003,1,2018-11-09,,226013,9,458,5,CAD
1409004,1,2018-11-09,,52536,5,1656,4,AUD
1409005,1,2018-11-09,,86126,6,2491,1,AUD
1409006,1,2018-11-09,,1834579,48,1461,1,USD
1409007,1,2018-11-09,,91545,6,1656,3,AUD
1409009,1,2018-11-09,,1563218,50,677,3,USD
1409010,1,2018-11-09,,581789,21,1641,3,EUR
1409011,1,2018-11-09,,321221,10,900,2,CAD
1409012,1,2018-11-09,,236612,9,461,2,CAD
1409013,1,2018-11-09,,830366,33,497,2,EUR
1409014,1,2018-11-09,,1781033,64,1822,3,USD
1409015,1,2018-11-09,,1602848,43,1858,1,USD
1409016,1,2018-11-09,2018-11-13,20946,0,457,1,AUD
1409017,1,2018-11-09,,1250933,59,1301,1,USD
1409018,1,2018-11-09,,434588,24,599,9,EUR
1409019,1,2018-11-09,,1829007,62,54,3,USD
1409020,1,2018-11-09,,571187,24,640,10,EUR
1409021,1,2018-11-09,,896242,33,425,7,EUR
1410000,1,2018-11-10,,373683,9,1732,1,CAD
1410001,1,2018-11-10,,1353538,47,2510,8,USD
1410002,1,2018-11-10,,2037884,54,1817,4,USD
1410003,1,2018-11-10,2018-11-13,1362686,0,1696,4,USD
1410004,1,2018-11-10,,1040264,42,2508,1,GBP
1410005,1,2018-11-10,,1107432,39,1502,5,GBP
1410006,1,2018-11-10,,2053612,55,1353,1,USD
1410007,1,2018-11-10,2018-11-13,837870,0,1435,1,EUR
1410008,1,2018-11-10,,1652631,56,2473,2,USD
1410009,1,2018-11-10,2018-11-17,1198478,0,1251,2,GBP
1410011,1,2018-11-10,,486542,27,1426,1,EUR
1410012,1,2018-11-10,2018-11-14,1377195,0,1476,3,USD
1410013,1,2018-11-10,2018-11-14,769777,0,1701,4,EUR
1410014,1,2018-11-10,,1022320,38,654,3,GBP
1410015,1,2018-11-10,,923232,36,548,1,GBP
1410016,1,2018-11-10,,1406231,50,2166,10,USD
